"Tab id","Referer","Timestamp","Event","Element Id","X Path","Which","Extra Info"
"8","https://www.google.com/","1623871437427","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","432x2069|481x349"
"8","https://www.google.com/","1623871437442","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","425x2069|472x349"
"8","https://www.google.com/","1623871437460","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","417x2069|463x349"
"8","https://www.google.com/","1623871437477","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","399x2070|444x350"
"8","https://www.google.com/","1623871437493","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","391x2071|434x350"
"8","https://www.google.com/","1623871437510","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","369x2073|410x353"
"8","https://www.google.com/","1623871437527","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","357x2075|397x355"
"8","https://www.google.com/","1623871437544","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","342x2081|380x361"
"8","https://www.google.com/","1623871437561","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","338x2083|376x364"
"8","https://www.google.com/","1623871437576","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","334x2088|371x370"
"8","https://www.google.com/","1623871437595","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","337x2094|374x376"
"8","https://www.google.com/","1623871437610","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","347x2099|385x382"
"8","https://www.google.com/","1623871437627","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","371x2106|413x390"
"8","https://www.google.com/","1623871437643","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","435x2122|483x407"
"8","https://www.google.com/","1623871437660","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","479x2131|533x417"
"8","https://www.google.com/","1623871437677","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","545x2148|606x436"
"8","https://www.google.com/","1623871437694","mouseout","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1",""
"8","https://www.google.com/","1623871437694","mouseleave","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22/a/0/img/0","1","-"
"8","https://www.google.com/","1623871437695","mouseover","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22","1","-"
"8","https://www.google.com/","1623871437695","mouseenter","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22","1","-"
"8","https://www.google.com/","1623871437696","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22","1","584x2157|649x446"
"8","https://www.google.com/","1623871437710","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22","1","628x2167|698x457"
"8","https://www.google.com/","1623871437727","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22","1","652x2173|725x464"
"8","https://www.google.com/","1623871437743","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22","1","679x2180|754x471"
"8","https://www.google.com/","1623871437760","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22","1","703x2187|782x479"
"8","https://www.google.com/","1623871437777","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22","1","739x2198|822x491"
"8","https://www.google.com/","1623871437794","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22","1","755x2200|839x494"
"8","https://www.google.com/","1623871437811","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22","1","764x2202|849x496"
"8","https://www.google.com/","1623871437827","mousemove","-","/html/1/body/2/div/9/div/1/main/1/div/3/div/1/div/1/div/3/div/1/readme-toc/6/div/1/div/5/article/1/p/22","1","786x2204|873x499"
